ClientID,Surname,Firstname,FICOScore,Subsidiary,Gender,Age,Balance,Products,BankCC,Active,RegDeposits,LifeInsur,PlatStatus,Terminated
61BOS20160WR29900090326559P,Wiedmann,Robt,792,Boston,Male,37,0,2,1,0,18365,1,1,0
40ATL20190BT86409586495869N,Bonamico,Tamisha,735,Atlanta,Female,49,100421,2,0,0,10670,0,0,1
91CHL20120GC56697007818361P,Ghio,Chang,598,Chapel Hill,Male,36,-246,2,1,1,10928,1,1,0
61BOS20180SC7190309833618N,Schiveley,Casie,784,Boston,Female,52,132397,1,1,0,13255,0,0,1
91CHL20160LW16230652071129N,Lipphardt,Waldo,583,Chapel Hill,Male,50,-1182,2,1,1,745,1,0,0
61BOS20090TN77205632767463P,Thornborrow,Newton,679,Boston,Male,34,0,2,1,1,7557,1,1,0
61BOS20150PO56295112964790N,Palacois,Oliver,682,Boston,Male,67,41051,1,1,0,3070,0,0,1
91CHL20160HC3522415989971N,Hulbert,Corey,701,Chapel Hill,Male,53,97749,1,1,1,5696,0,0,1
61BOS20170SY52950220720275N,Scardino,Yoko,457,Boston,Female,40,1192,1,1,0,2992,0,0,0
40ATL20190OA94837302346304N,Oaxaca,Avril,601,Atlanta,Female,60,108318,4,1,0,12136,0,0,1
61BOS20090SM10798453966119N,Sibayan,Marcelino,660,Boston,Male,42,123472,1,0,0,10092,0,0,0
91CHL20160LT41714710103751P,Livinton,Thelma,450,Chapel Hill,Female,27,87585,3,1,0,10050,0,1,0
40ATL20160KG92065298382046N,Kaplowitz,Graham,685,Atlanta,Male,47,86225,1,0,0,16737,0,0,1
91CHL20170MG17303308305691N,Mcgaughey,Griselda,591,Chapel Hill,Female,35,1382,1,1,1,13554,0,0,0
40ATL20130SO87396060431936N,Sapien,Orville,486,Atlanta,Male,70,97066,1,1,1,7410,0,0,0
61BOS20120CT85895068145902N,Coklow,Tanya,681,Boston,Female,40,95658,1,1,0,12425,0,0,1
91CHL20170GC3355754750479N,Gigger,Cathi,712,Chapel Hill,Female,30,92272,2,0,1,14752,1,0,0
61BOS20170BJ32180758893694N,Baransky,Jon,494,Boston,Male,39,98616,1,1,0,9290,0,0,0
91CHL20150BC53347450205483N,Beley,Coleman,554,Chapel Hill,Male,25,952,2,0,1,986,0,0,0
61BOS20170ML25094808788175N,Mccarver,Landon,640,Boston,Male,71,-704,2,0,1,10544,1,0,0
91CHL20080BN39615790310341N,Beaz,Nicolle,547,Chapel Hill,Female,21,74478,1,0,1,8560,0,0,0
61BOS20110HS49462429099707N,Hangartner,Shaquana,722,Boston,Female,30,110188,1,0,0,8597,0,0,0
40ATL20150DB93581405531556N,Dimascio,Buddy,626,Atlanta,Male,31,108721,2,0,1,15459,1,0,0
91CHL20100WE23575130119276P,Walmer,Elsie,663,Chapel Hill,Female,39,0,2,1,1,14929,1,1,0
61BOS20090KB79914755249204P,Kasa,Byron,634,Boston,Male,46,1195,2,1,0,17579,1,1,0
91CHL20140SD78699514694651P,Skaggs,Delbert,528,Chapel Hill,Male,43,178,2,1,1,12714,1,1,0
61BOS20120CM41954364528734P,Cal,Moira,576,Boston,Female,28,624,2,1,0,3883,0,1,0
91CHL20110DM24940390890126N,Dubis,Mikki,611,Chapel Hill,Female,35,122507,1,1,1,5083,0,0,1
61BOS20170AC96632591403676N,Argentieri,Carolee,461,Boston,Female,37,153087,1,1,1,12503,0,0,0
61BOS20180LM29874838721376N,Letts,Murray,486,Boston,Male,46,65622,1,1,0,5753,0,0,0
91CHL20190CM73756683030519N,Cruice,Mitchell,611,Chapel Hill,Male,45,-768,1,1,0,12843,0,0,0
91CHL20110TJ12503276191844N,Tansil,Jacqui,567,Chapel Hill,Female,31,-676,2,0,0,6001,1,0,0
91CHL20180GS16174862867304N,Gilday,Shellie,747,Chapel Hill,Female,51,1909,2,0,0,14202,0,0,1
61BOS20100HC89887050822922N,Haymond,Cathy,499,Boston,Female,38,1157,2,0,0,9216,1,0,0
40ATL20190WD17683298476159N,Weymouth,Dominque,674,Atlanta,Female,48,105908,1,0,1,15677,0,0,1
40ATL20130GF26243257091305N,Galva,Frederic,484,Atlanta,Male,27,49073,1,0,1,9676,0,0,0
40ATL20180SJ3118612678893N,Syck,Jennefer,755,Atlanta,Female,54,89257,1,1,1,14655,0,0,1
40ATL20160CA42043420789529P,Craighead,Ana,600,Atlanta,Female,27,124021,3,1,1,18772,0,1,0
61BOS20190FL27309753884126N,Faucett,Leigha,881,Boston,Female,37,106779,1,1,0,5795,0,0,1
61BOS20100DC30631512649671N,Defoe,Cassandra,683,Boston,Female,37,0,1,1,1,1545,0,0,0
61BOS20110TT22603809485225P,Treakle,Toni,456,Boston,Female,66,375,2,1,0,15128,1,1,0
61BOS20110AO54209795542941P,Ansbacher,Olevia,636,Boston,Female,26,257,2,1,1,15660,0,1,0
61BOS20130AF2410223390571N,Arango,Fletcher,631,Boston,Male,32,96119,1,1,0,11015,0,0,0
91CHL20130OK6874516513941N,Ottoson,Keven,750,Chapel Hill,Male,44,0,1,0,0,5574,0,0,1
91CHL20120AD62414512873521N,Armstrong,Donald,537,Chapel Hill,Male,61,124067,1,0,1,639,0,0,0
91CHL20140WN19651456035760N,Westmoreland,Nancie,552,Chapel Hill,Female,36,127323,1,0,1,17993,0,0,0
61BOS20140HK73805493140998P,Hintze,Karla,470,Boston,Female,29,586,2,1,0,13560,0,1,0
61BOS20140SS11294223374077N,Scercy,Sommer,509,Boston,Female,43,401,2,0,0,12655,1,0,0
91CHL20090ML21591881127526N,Maxham,Lawrence,657,Chapel Hill,Female,35,1550,1,1,0,11991,0,0,0
91CHL20080HD15464443864355N,Hefley,Drew,717,Chapel Hill,Male,33,96804,1,0,1,7657,0,0,0
91CHL20160DE51402254404882N,Diemer,Eddie,716,Chapel Hill,Male,56,0,3,1,1,1001,1,0,0
91CHL20150QT3279984534733N,Quattrocchi,Tiffaney,525,Chapel Hill,Female,30,143772,1,1,1,3128,0,0,0
91CHL20150BE1572154671649P,Brent,Eugene,675,Chapel Hill,Male,33,1932,2,1,1,7243,1,1,0
91CHL20170MA56880155296397N,Minty,Alberto,649,Chapel Hill,Male,29,78530,1,0,1,14297,0,0,0
91CHL20170ME76460410374405N,Macconaghy,Evelyne,730,Chapel Hill,Female,40,106920,1,1,0,18602,0,0,0
61BOS20160HH1091302042753N,Howison,Hershel,505,Boston,Male,30,156655,1,1,0,17258,0,0,0
61BOS20080DA21693322440531P,Deklerk,Amira,685,Boston,Female,27,90796,2,1,1,9231,0,1,0
61BOS20110RN61033191061263P,Romie,Nga,626,Boston,Female,35,67,2,1,0,4823,1,1,0
91CHL20170AB8423235981047P,Antione,Billy,622,Chapel Hill,Male,34,996,2,1,1,17214,1,1,0
40ATL20120SK62234827992839N,Sizemore,Kurt,857,Atlanta,Male,52,101975,1,1,0,5932,0,0,1
61BOS20150WL28278846779068N,Wakeland,Lino,743,Boston,Male,27,277,1,0,1,14125,0,0,0
61BOS20160TM13517360787070N,Thune,Maude,607,Boston,Female,34,1350,1,1,0,14343,0,0,0
61BOS20080CM28907466520669P,Calligy,Marcus,728,Boston,Male,31,208,2,1,0,15940,1,1,0
61BOS20090CT87957943745171N,Camps,Trula,530,Boston,Female,45,82757,1,1,0,3481,0,0,0
61BOS20190AJ52540021745540N,Antolini,Jerry,632,Boston,Male,25,1086,1,0,1,7391,0,0,1
40ATL20190FM14513241257737N,Feuerstein,Marcelino,751,Atlanta,Male,40,146215,1,1,1,2944,0,0,1
61BOS20100EG42402360016473N,Egelhoff,Graig,665,Boston,Male,50,884,1,1,1,6791,0,0,0
61BOS20140PE34423978773126P,Playl,Emanuel,394,Boston,Male,43,558,2,1,1,14985,1,1,0
91CHL20120CA73817285834571P,Cornelison,Alan,508,Chapel Hill,Male,60,-143,2,1,0,3701,1,1,0
40ATL20170WG83771468691775N,Webber,Ginette,623,Atlanta,Female,57,127450,2,0,1,9908,1,0,0
61BOS20160BJ16923776870068N,Borgerding,Jere,564,Boston,Male,35,130971,2,0,1,9535,1,0,0
91CHL20100PB76940840115551P,Peasley,Beatrice,712,Chapel Hill,Female,23,426,2,1,0,5345,0,1,0
61BOS20120BN20477314735694N,Blankschan,Noble,582,Boston,Male,42,1232,2,0,0,17947,0,0,1
61BOS20140DB78038127333284N,Dome,Berry,717,Boston,Male,50,176232,1,0,0,5312,0,0,1
61BOS20190LL61956184299007N,Laforest,Larry,517,Boston,Male,25,569,1,1,1,7912,0,0,0
40ATL20190DB82459464718946N,Deel,Brittaney,621,Atlanta,Female,39,99597,1,1,0,13858,0,0,1
91CHL20140WI48635250133581N,Woudenberg,Irving,663,Chapel Hill,Male,74,142366,1,1,1,15035,0,0,0
61BOS20110KN74473392095844N,Kyker,Nolan,636,Boston,Male,30,73900,1,1,1,14382,0,0,0
40ATL20080KT66262471851908N,Khokher,Toshia,523,Atlanta,Female,34,216252,1,0,0,9696,0,0,0
61BOS20160DE65036964599171N,Duett,Elinore,627,Boston,Female,41,-1647,2,0,0,7134,1,0,0
61BOS20110WC65739083648659P,Watrous,Carisa,509,Boston,Female,56,95108,2,1,1,10928,1,1,0
91CHL20160JE1242786102436N,Joynson,Earnest,572,Chapel Hill,Male,64,74306,3,1,0,10240,0,0,1
61BOS20090RO90826848847942N,Rawley,Orval,618,Boston,Male,25,-529,2,0,1,10569,0,0,0
61BOS20150HC2556326405392N,Huntley,Carey,689,Boston,Male,39,195799,1,0,0,4428,0,0,1
40ATL20110CV60249905475368N,Clyman,Vennie,735,Atlanta,Female,31,100298,1,0,0,18044,0,0,0
91CHL20110KT85159806167006N,Kroencke,Theron,633,Chapel Hill,Male,42,81698,1,0,0,18323,0,0,0
91CHL20110PA29193362719544N,Pelham,Alonso,680,Chapel Hill,Male,29,0,1,0,0,7445,0,0,0
40ATL20100HN11316673829051N,Horne,Neva,590,Atlanta,Female,39,109112,2,0,0,14005,1,0,0
40ATL20100HJ14480537569685N,Hilkert,Jorge,600,Atlanta,Male,73,120643,2,0,1,10088,1,0,0
61BOS20150RL86306725447050N,Radona,Lino,690,Boston,Male,36,162305,1,1,1,4677,0,0,0
91CHL20130BA38167045029672N,Bowditch,Alanna,690,Chapel Hill,Female,37,96448,2,0,0,10638,1,0,0
61BOS20180CC61437382972955N,Cataline,Cecil,787,Boston,Male,36,118302,1,0,0,16837,0,0,1
40ATL20120DG66793068799903P,Dewese,Gertrudis,555,Atlanta,Female,31,92095,2,1,1,4867,1,1,0
61BOS20190VY59730332395103N,Vik,Yang,621,Boston,Female,48,127308,1,0,0,16974,0,0,1
61BOS20150PA30959611616780N,Peers,Annamae,760,Boston,Female,55,115245,5,1,0,14772,0,0,1
61BOS20170RT66859338592943N,Richiusa,Toney,708,Boston,Male,48,254,1,0,1,10097,0,0,1
40ATL20170AL42495121031590N,Atterbury,Lorie,708,Atlanta,Female,42,79778,1,0,0,8563,0,0,0
61BOS20160HS8882147242708N,Howkins,Scotty,782,Boston,Male,37,132149,1,1,1,4198,0,0,1
61BOS20160CG73625592865144N,Cowing,Genevive,647,Boston,Female,40,1842,2,0,0,8834,1,0,0
91CHL20140NC26074602958131N,Nova,Caroline,637,Chapel Hill,Female,33,1616,3,1,1,581,1,0,0
40ATL20110HF41949945801085N,Halpain,Forest,584,Atlanta,Male,36,124505,2,1,0,2991,1,0,0
61BOS20160GH28244437297010N,Geister,Houston,773,Boston,Male,49,0,2,0,1,17164,1,0,0
61BOS20150NM57780467217506N,Niedbalec,Mohamed,856,Boston,Male,36,99068,2,1,0,862,0,0,1
40ATL20110RK37925327234586N,Rockhill,Kenneth,518,Atlanta,Male,30,42067,1,1,1,12943,0,0,0
61BOS20080WG71034128909267P,Wanta,Gabriel,575,Boston,Male,21,-839,2,1,0,14790,0,1,0
61BOS20180PD36212167633922N,Padron,Denice,609,Boston,Female,57,12,2,1,0,616,0,0,1
61BOS20160RJ7524334830288N,Ruhenkamp,Jamaal,679,Boston,Male,36,0,1,0,1,16828,0,0,1
61BOS20110BV36610235180890N,Backhaus,Vivien,709,Boston,Female,49,95372,4,0,0,7397,0,0,1
61BOS20160RY35140199360804N,Rubulcaba,Yasuko,757,Boston,Female,37,1151,1,1,0,2682,0,0,1
91CHL20170PB9872325124097N,Perr,Bert,600,Chapel Hill,Male,37,152868,1,1,1,6532,0,0,0
40ATL20100MC47298071607721N,Morgenthaler,Cherilyn,472,Atlanta,Female,33,112520,1,0,1,18120,0,0,0
61BOS20110BA14681791414840N,Bevill,Aleisha,650,Boston,Female,65,-1562,1,0,1,1241,0,0,1
61BOS20100JM33618778341197N,Jinkins,Marguerite,567,Boston,Female,32,106227,1,1,0,17898,0,0,0
61BOS20140VW32609834731553N,Veltman,Wilber,544,Boston,Male,40,157050,1,1,1,8671,0,0,0
61BOS20190AA57619497425357N,Aubuchon,Arcelia,759,Boston,Female,31,475,2,1,0,8647,0,0,1
40ATL20160PL69645717571301N,Preuss,Lura,577,Atlanta,Female,50,95952,2,0,0,2827,1,0,0
91CHL20190KA57208702521992N,Kinder,Andres,636,Chapel Hill,Male,39,-17,1,1,0,6214,0,0,1
40ATL20160TC89101439758277N,Tourigny,Carmen,529,Atlanta,Male,31,114043,1,0,1,17550,0,0,0
61BOS20150MD37278385398732N,Munselle,Denis,574,Boston,Male,34,123482,1,1,1,11882,0,0,0
61BOS20160KJ57314997634878N,Krutz,Jacque,601,Boston,Female,37,91141,1,0,0,8973,0,0,1
61BOS20140PH36932928761506N,Pelini,Hiedi,796,Boston,Female,31,122134,1,0,0,11530,0,0,0
91CHL20140NM12139050770404P,Nedved,Murray,620,Chapel Hill,Male,32,23,2,1,0,4272,1,1,0
91CHL20130EM89139858388792N,Ellingson,Mikel,434,Chapel Hill,Male,32,128337,1,1,0,6431,0,0,0
61BOS20110SS19578704410389N,Smay,Silvana,700,Boston,Female,39,101407,1,0,1,5318,0,0,0
61BOS20130RR2689220867988N,Ritchko,Robert,674,Boston,Male,28,101213,1,1,1,9086,0,0,0
40ATL20120CR66201690384373N,Codd,Rufus,741,Atlanta,Male,38,94477,1,1,1,15467,0,0,0
91CHL20120PV31107740988023N,Perrault,Vernon,533,Chapel Hill,Male,34,130484,1,0,0,1889,0,0,0
91CHL20100ME6331863579077P,Masso,Eddie,576,Chapel Hill,Female,33,-1601,2,1,0,14299,1,1,0
91CHL20130CF36622980095380P,Crosley,Flavia,532,Chapel Hill,Female,37,-1480,2,1,0,16105,1,1,0
91CHL20170KC39050025695318N,Kucek,Carley,643,Chapel Hill,Female,52,124078,2,0,1,18042,0,0,1
61BOS20130BT49046973610051N,Brunick,Tanika,543,Boston,Female,62,83971,2,0,1,815,1,0,0
61BOS20120SD65046133449807P,Sobotka,Dante,511,Boston,Male,40,121,2,1,0,16769,1,1,0
61BOS20130FC46262432559511N,Fugate,Carmen,529,Boston,Female,36,157306,1,1,0,5954,0,0,0
61BOS20090CS84979842092390N,Concilio,Sean,513,Boston,Male,35,82294,1,1,0,17895,0,0,0
40ATL20130CK89287862442731N,Callsen,Kiana,705,Atlanta,Female,47,146762,2,0,0,15534,1,0,0
91CHL20180MM60360277618N,Mino,Marie,604,Chapel Hill,Female,35,2166,2,0,1,1818,0,0,0
40ATL20100ST76307141303781P,Scalzi,Thad,559,Atlanta,Male,56,107688,2,1,1,9749,1,1,0
61BOS20160HB5546756223694P,Hormann,Benton,525,Boston,Male,32,116,2,1,1,12432,1,1,0
61BOS20170LT11453972379885N,Louge,Thomas,634,Boston,Male,31,-414,2,0,1,17133,1,0,0
61BOS20190HL11144574860365N,Hays,Lance,751,Boston,Male,38,0,1,1,1,5351,0,0,1
91CHL20100FA24960097475657N,Franpton,Aron,421,Chapel Hill,Male,35,97635,1,1,0,11289,0,0,0
61BOS20130DJ75695921922022N,Devis,Judie,529,Boston,Female,44,84557,1,0,0,7615,0,0,0
61BOS20110LT34899091759821N,Lorenzini,Ted,509,Boston,Male,31,1800,1,1,0,18671,0,0,0
91CHL20140BV50840786787155N,Banaszak,Vernon,626,Chapel Hill,Male,36,142024,1,1,0,10700,0,0,0
40ATL20140SM8371817428155P,Sharman,Mckinley,618,Atlanta,Male,42,101730,2,1,1,9721,1,1,0
61BOS20130CR53501935051814N,Chupik,Ruthanne,778,Boston,Female,37,122234,1,0,0,11551,0,0,0
40ATL20150SC33972028611094N,Sackrider,Coleman,641,Atlanta,Male,44,111274,1,0,1,7474,0,0,1
91CHL20140PN64317863154930N,Paulik,Noe,573,Chapel Hill,Male,36,-401,3,0,0,16097,1,0,0
61BOS20160BT29853967741671P,Bingaman,Trinidad,529,Boston,Female,30,30,2,1,1,7913,1,1,0
61BOS20160VS73382297855975P,Volbert,Sherell,569,Boston,Female,32,100575,2,1,0,13165,1,1,0
91CHL20080SR67630200115197P,Sweeden,Raymundo,573,Chapel Hill,Male,33,106766,3,1,1,10026,1,1,0
61BOS20160KH85833143209769N,Kostek,Hettie,486,Boston,Female,46,68,2,0,1,16039,1,0,0
61BOS20190FC53801664670744N,Facteau,Charlotte,708,Boston,Female,69,90251,2,0,1,14534,0,0,0
91CHL20140MN15564545989029N,Meydid,Noel,422,Chapel Hill,Male,38,446,1,1,0,7495,0,0,0
61BOS20120ES21393256215944N,Embly,Sonny,468,Boston,Male,36,107944,1,1,0,18562,0,0,0
61BOS20150GF55483825048516N,Geant,Frida,484,Boston,Female,62,77521,1,1,0,15248,0,0,1
61BOS20180LS77776823900428N,Lightle,Samira,654,Boston,Female,25,271,2,0,0,8266,0,0,0
91CHL20150ZD84195848714223N,Zasso,Donte,650,Chapel Hill,Male,34,57018,2,0,1,5129,1,0,0
91CHL20190FF64532530763861N,Froman,Foster,873,Chapel Hill,Male,49,87630,2,1,1,1171,0,0,1
91CHL20100SC4737416777180N,Spragins,Cinderella,511,Chapel Hill,Female,29,93993,1,1,1,640,0,0,0
40ATL20100LD61271792399034P,Lantgen,Delana,646,Atlanta,Female,39,87292,2,1,0,4382,1,1,0
61BOS20140DJ32770112244086N,Derion,Josphine,607,Boston,Female,33,-523,1,1,0,14344,0,0,0
91CHL20140JL84099321765410P,Jackowski,Lilia,792,Chapel Hill,Female,42,78148,2,1,0,6703,1,1,0
61BOS20090IL26021330769279P,Iglehart,Lissa,783,Boston,Female,32,94162,2,1,0,9177,1,1,0
40ATL20140PE52512587399803N,Portilla,Earl,810,Atlanta,Male,35,88436,2,0,0,15634,0,0,1
40ATL20080BM97317149730408P,Brislin,Melonie,594,Atlanta,Female,33,127150,2,1,1,17147,1,1,0
40ATL20180MG82808188664235P,Magic,Gaylord,564,Atlanta,Male,31,84375,2,1,1,17278,0,1,0
91CHL20100PM44145392198698P,Plonka,Merlin,590,Chapel Hill,Male,48,813,3,1,0,8385,1,1,0
40ATL20100OL10681027778502P,Oxman,Lee,583,Atlanta,Male,32,110966,2,1,1,10331,1,1,0
61BOS20120RJ36816482864556P,Rothacher,Jerry,638,Boston,Male,48,39591,2,1,1,6876,1,1,0
91CHL20110BC45222281833029N,Bovio,Cliff,645,Chapel Hill,Male,22,918,2,0,0,13403,0,0,0
61BOS20090KN64835699511997N,Kerins,Noble,516,Boston,Male,40,140739,1,1,0,18829,0,0,0
40ATL20120MO96397351551325N,Menzer,Ollie,607,Atlanta,Male,28,146972,2,0,0,281,0,0,0
61BOS20190VD3309102782840N,Vanbebber,Dusty,772,Boston,Male,33,330,2,0,0,4064,0,0,0
91CHL20090SR32031462299639N,Stovall,Ronnie,561,Chapel Hill,Male,39,91780,1,1,0,2197,0,0,0
40ATL20180FD28256105783174N,Fredlund,Dusty,588,Atlanta,Female,55,84907,4,1,0,12115,0,0,1
40ATL20090SB27077152729474N,Swee,Brent,453,Atlanta,Male,30,86528,1,1,0,14129,0,0,0
61BOS20120LH34421065734340N,Lauckner,Hellen,526,Boston,Female,27,-119,1,0,1,16482,0,0,0
40ATL20110SJ54686698143310N,Sipe,Joie,441,Atlanta,Female,27,114570,1,1,0,11170,0,0,0
61BOS20130TF87282531322136P,Tudela,Farrah,656,Boston,Female,45,1076,2,1,0,12421,1,1,0
61BOS20130SL85762832614285N,Schirmer,Lise,653,Boston,Female,20,79429,1,1,1,16339,0,0,0
61BOS20110MK49196044705028N,Mazzera,Kirby,584,Boston,Male,41,85144,1,1,0,4975,0,0,0
61BOS20090SK39935688168591N,Stipp,Kiley,616,Boston,Female,41,129985,1,1,1,17434,0,0,0
40ATL20160KE87161987382136P,Kreatsoulas,Eldon,758,Atlanta,Male,35,100273,2,1,0,13532,1,1,0
91CHL20130GR50960900142753N,Gatts,Royal,662,Chapel Hill,Male,39,0,2,0,1,6016,1,0,0
61BOS20080BK31413625949580P,Bliske,Karey,458,Boston,Female,42,755,2,1,0,14360,1,1,0
40ATL20150HM86675714945210N,Hirschhorn,Mallie,526,Atlanta,Female,38,77168,1,1,1,1138,0,0,0
91CHL20150TD28276222542731N,Tober,Delbert,503,Chapel Hill,Male,45,-605,1,0,0,18394,0,0,0
61BOS20110SP75838530697170N,Sidur,Patience,448,Boston,Female,32,71570,1,1,1,5617,0,0,0
91CHL20160CK74798692120249N,Cordaro,Kirby,550,Chapel Hill,Male,31,80498,1,0,0,18648,0,0,0
61BOS20160RM56889265660353N,Raif,Morris,480,Boston,Male,37,-84,2,1,1,1941,1,0,0
61BOS20090LK85314602387288N,Lawall,Katelin,519,Boston,Female,34,-40,2,0,1,7300,1,0,0
91CHL20150GM6710768520869P,Gadbois,Marybeth,558,Chapel Hill,Female,33,-1193,2,1,0,3633,1,1,0
61BOS20090SA77142993255880N,Saladin,Arturo,477,Boston,Male,48,65068,1,1,1,12968,0,0,0
61BOS20120RD7909527128305P,Revelle,Duncan,476,Boston,Male,22,701,2,1,1,14867,0,1,0
40ATL20170BJ53041036912582N,Bui,Janet,364,Atlanta,Female,43,102427,2,0,0,14962,1,0,0
61BOS20120SG26273850229344N,Sothen,Garry,807,Boston,Male,29,0,2,1,1,1006,0,0,0
40ATL20130TV74118579277568N,Trimble,Virgina,786,Atlanta,Female,67,97812,2,1,1,14834,0,0,1
40ATL20100RA59586486165778P,Reekie,Alejandro,676,Atlanta,Male,35,59112,2,1,0,16240,1,1,0
91CHL20090MA43636834609749N,Meadows,Amos,606,Chapel Hill,Male,39,-1291,3,1,1,3360,1,0,0
61BOS20160PT66907364451631N,Pizzitola,Toby,733,Boston,Male,52,1114,1,1,0,1211,0,0,1
61BOS20190WM46724557211848N,Weathersbee,Minh,675,Boston,Female,52,0,2,1,0,3028,0,0,1
61BOS20090ZL68132640850298N,Zierer,Lavada,733,Boston,Female,32,0,2,0,0,105,1,0,0
61BOS20100LC51777004356342N,Laurenti,Chelsie,637,Boston,Female,35,-1235,2,0,0,1436,1,0,0
91CHL20160CR58438030473566N,Cousins,Rueben,534,Chapel Hill,Male,28,102442,1,1,1,3406,0,0,0
61BOS20170PL20900586823904N,Pahls,Luigi,533,Boston,Male,26,-1302,1,1,0,13420,0,0,0
61BOS20170KI18737861994925N,Kerth,Iola,631,Boston,Female,33,-549,2,0,0,6555,1,0,0
91CHL20130KM75108640823697N,Konieczny,Magan,812,Chapel Hill,Female,35,0,1,1,1,360,0,0,0
91CHL20180GJ6527038219825N,Giacone,Jeanna,685,Chapel Hill,Female,30,0,1,1,1,7822,0,0,0
91CHL20080TB29376677684244N,Tafuri,Barry,475,Chapel Hill,Male,35,135992,1,0,0,9296,0,0,0
61BOS20150ZW4680033036880N,Zickuhr,Whitney,468,Boston,Male,34,21,2,0,1,9859,1,0,0
40ATL20170FS61326216233165N,Felila,Shenita,742,Atlanta,Female,63,57229,2,1,1,1634,1,0,0
61BOS20120DC53235748541747N,Deporter,Carolin,527,Boston,Female,58,106822,1,1,1,7954,0,0,0
40ATL20130DK44338565479206N,Duman,Kenneth,474,Atlanta,Female,35,95394,1,1,1,12863,0,0,0
61BOS20180KJ48065890116331N,Kabat,Jeffery,400,Boston,Male,43,-846,2,0,1,12240,0,0,0
40ATL20080SE8477480217723N,Sweaney,Eloisa,399,Atlanta,Female,41,47437,1,1,1,15775,0,0,0
61BOS20160CO98523082723152N,Curie,Olympia,441,Boston,Female,36,84106,1,1,0,872,0,0,0
40ATL20170SS8711148940314N,Seton,Stanford,642,Atlanta,Male,51,69670,4,0,1,6042,0,0,1
91CHL20150EA57225586589829P,Eckles,Armand,518,Chapel Hill,Male,36,120543,2,1,1,18422,1,1,0
61BOS20160KK6237963680284N,Kissack,Kaley,757,Boston,Female,30,81207,2,1,1,1689,1,0,0
91CHL20160SV93549403978102N,Slomski,Valarie,569,Chapel Hill,Female,30,68605,2,0,0,12018,1,0,0
40ATL20080SN29565173656791N,Skelly,Nery,719,Atlanta,Female,35,123319,3,0,1,6920,1,0,0
91CHL20100GJ52813052016P,Garrigus,Jerold,557,Chapel Hill,Male,41,-515,2,1,0,16989,1,1,0
40ATL20100BR62297751191386N,Bounleut,Rex,699,Atlanta,Male,35,108048,1,1,1,17015,0,0,0
91CHL20130SG67318596702480P,Siers,Gisela,504,Chapel Hill,Female,27,-428,2,1,1,15370,0,1,0
91CHL20190CO29729736235506N,Cramm,Oma,728,Chapel Hill,Female,39,122518,2,0,1,14763,0,0,1
40ATL20090SE22020503474123N,Scherzer,Eric,480,Atlanta,Female,39,64393,1,1,0,1234,0,0,0
40ATL20160GT99617762759177N,Gatrell,Temika,862,Atlanta,Female,55,92914,1,1,0,15091,0,0,1
61BOS20170JD31785771066803P,Jewell,Dionne,558,Boston,Female,44,-504,2,1,1,18802,1,1,0
61BOS20180SK67572940187059N,Standiford,Kimber,445,Boston,Female,31,-473,1,1,1,7613,0,0,0
40ATL20190PL24651117571993N,Panagiotopoul,Leland,798,Atlanta,Male,50,99220,1,1,0,7270,0,0,1
40ATL20160SA86223242955952P,Slomba,Anibal,377,Atlanta,Male,42,141051,2,1,1,6767,1,1,0
61BOS20160CW39477534285902P,Causey,Walker,438,Boston,Male,34,-431,2,1,1,13985,1,1,0
91CHL20180ET91160124838299N,Erisman,Talitha,619,Chapel Hill,Female,39,317,2,0,0,7753,0,0,0
61BOS20180NS70902916990096N,Narimatsu,Sade,638,Boston,Female,43,189281,1,1,0,4662,0,0,0
61BOS20080VL90098284866339N,Vandyk,Laraine,501,Boston,Female,19,167299,2,1,0,872,0,0,0
91CHL20150DF83637623364402N,Dumpson,Forrest,733,Chapel Hill,Male,35,134945,1,0,0,7125,0,0,1
61BOS20160PJ83665794733956N,Panahon,Jame,466,Boston,Male,64,898,2,0,1,4527,1,0,0
91CHL20150DR15456417768551P,Decrosta,Robt,568,Chapel Hill,Male,33,129425,2,1,1,12729,1,1,0
91CHL20170ZM78478810988907N,Zents,Mellie,576,Chapel Hill,Female,44,773,1,1,0,13495,0,0,0
91CHL20090BD97524833170798N,Bosques,Dale,614,Chapel Hill,Female,33,75315,1,1,1,3471,0,0,0
91CHL20120ZD23094039865161N,Zumwalt,Doloris,475,Chapel Hill,Female,45,75931,2,0,1,15050,1,0,0
61BOS20140SM289265617081N,Saloom,Milan,694,Boston,Male,36,0,1,1,0,18484,0,0,0
40ATL20150FE3894342656178N,Farenbaugh,Elden,809,Atlanta,Male,31,114074,2,1,1,13210,0,0,1
61BOS20130RZ19736929633295P,Ratel,Zachariah,546,Boston,Male,59,782,2,1,1,7655,1,1,0
61BOS20190BC79338985546803N,Bagnoli,Corey,662,Boston,Male,45,91602,2,0,0,9697,0,0,0
91CHL20110EN71549164746671P,Ellery,Noreen,667,Chapel Hill,Female,28,694,2,1,0,14352,0,1,0
61BOS20140CB40731700231442N,Costales,Billie,665,Boston,Male,29,135432,1,0,0,3878,0,0,0
61BOS20160SJ38236973562496N,Simiskey,Jackeline,593,Boston,Female,36,104553,2,0,1,8772,1,0,0
40ATL20090TG93204674310166N,Troop,Gertrude,530,Atlanta,Female,57,100577,1,1,0,18435,0,0,0
